id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing,is_new_listing,amenities_count,has_air_conditioning,has_pool,has_gym,has_wifi,has_kitchen,has_washer,distance_to_center_km,host_years,name_length,description_length,dist_to_mrt_km,dist_to_mall_km,host_response_score,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Campsite,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in castle,property_type_Private room in condo,property_type_Private room in earthen home,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in townhouse,property_type_Private room in train,property_type_Private room in vacation home,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hostel,property_type_Room in hotel,property_type_Room in serviced apartment,property_type_Shared room,property_type_Shared room in bed and breakfast,property_type_Shared room in boutique hotel,property_type_Shared room in bungalow,property_type_Shared room in cave,property_type_Shared room in dome,property_type_Shared room in guesthouse,property_type_Shared room in home,property_type_Shared room in hostel,property_type_Shared room in hotel,property_type_Shared room in rental unit,property_type_Tiny home
46178304,374090763,1.0,0.99,0.0,1,1,1,0,1.30642,103.84189,1,1.0,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,6,1,0,0,1,1,1,3.3052321208562034,4.909589041095891,44,582,0.7521414807871553,0.7065977191507911,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46321781,138649185,0.74,0.12,0.0,517,885,1,1,1.30059,103.88561,2,1.0,1.0,1.0,270.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,1.0,19,49,79,354,1,1,0,84,0,14,3780.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,219,219,0,0,0.19,0,0,0,0,0,0,0,0,30,1,1,1,1,1,1,3.3647973045930795,8.238356164383562,50,480,0.3131866329657203,2.091932864248141,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46388294,156409670,0.33,0.11,0.0,289,545,1,1,1.31455,103.7583,6,2.0,3.0,3.0,259.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,120,119,1,0,0.0,1,1,1,1,1,1,1,1,40,1,1,1,1,1,1,11.89873710005406,7.926027397260274,40,281,0.7686759731421444,0.6817610002715053,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46401004,364340327,1.0,0.99,0.0,1,1,1,1,1.4058,103.89743,4,1.5,1.0,1.0,95.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,1,0,1,0,0.0,1,1,1,1,1,1,1,1,18,1,0,0,1,1,1,14.20952372702206,5.095890410958904,19,238,0.05522566874032293,6.726803555363071,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46456107,250308470,1.0,0.99,0.0,1,2,1,1,1.37694,103.76786,4,1.0,0.0,2.0,90.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,44,1,0,0,0,1,1,14.652584850231728,6.528767123287671,50,7,0.16364052222838482,5.514707186016624,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46473348,36256278,0.97,0.68,0.0,27,27,1,1,1.29247,103.84089,5,2.0,2.0,3.0,982.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,257,2,2,0,0,0,24,23568.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,9,9,0,0,0.22,0,0,0,0,0,0,0,0,41,1,1,1,1,1,1,2.422168399672853,10.282191780821918,47,408,0.3825669969321313,1.0299618357286047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46474181,36256278,0.97,0.68,0.0,27,27,1,1,1.29244,103.84253,5,2.0,2.0,3.0,786.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,222,6,3,0,0,2,36,28296.0,5.0,4.67,5.0,5.0,4.83,5.0,4.67,0,9,9,0,0,0.25,0,0,0,0,0,0,0,0,41,1,1,1,1,1,1,2.2561987940966475,10.282191780821918,43,408,0.2003057240295683,0.9652396651163997,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46475439,36256278,0.97,0.68,0.0,27,27,1,1,1.29046,103.84247,5,2.0,2.0,3.0,737.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,0,3,0,0,0,0,0,0.0,4.67,4.0,4.67,5.0,5.0,5.0,4.67,0,9,9,0,0,0.08,0,0,0,0,0,0,0,0,41,1,1,1,1,1,1,2.1733100738937083,10.282191780821918,37,408,0.3055572017511493,1.17928213265679,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46475535,36256278,0.97,0.68,0.0,27,27,1,1,1.29191,103.84025,6,2.0,3.0,4.0,1344.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,256,7,0,0,0,2,0,0.0,4.86,4.86,4.71,4.86,4.86,5.0,4.57,0,9,9,0,0,0.22,0,0,0,0,0,0,0,0,41,1,1,1,1,1,1,2.4624377285667363,10.282191780821918,34,408,0.4581470240943232,1.118103787202994,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46475821,36256278,0.97,0.68,0.0,27,27,1,1,1.29197,103.84052,6,2.0,3.0,4.0,1075.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,221,4,1,0,0,1,12,12900.0,4.75,4.75,4.5,4.25,5.0,4.75,4.5,0,9,9,0,0,0.17,0,0,0,0,0,0,0,0,42,1,1,1,1,1,1,2.4373553608016136,10.282191780821918,43,408,0.4275034540028603,1.0981680736316095,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46475943,36256278,0.97,0.68,0.0,27,27,1,1,1.29225,103.84032,5,2.0,3.0,4.0,1007.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,0,4,0,0,0,0,0,0.0,5.0,5.0,4.75,5.0,4.75,5.0,4.5,0,9,9,0,0,0.1,0,0,0,0,0,0,0,0,42,1,1,1,1,1,1,2.470072347378654,10.282191780821918,45,452,0.44667492652691104,1.0812217395119552,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46476119,36256278,0.97,0.68,0.0,27,27,1,1,1.2904,103.84162,2,1.0,0.0,0.0,493.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,257,1,0,0,0,1,0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,0,9,9,0,0,0.07,0,0,0,0,0,0,0,0,41,1,1,1,1,1,1,2.2593724921343274,10.282191780821918,43,408,0.3800567211708421,1.2120621820353932,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46476300,36256278,0.97,0.68,0.0,27,27,1,1,1.29222,103.84234,2,1.0,0.0,1.0,395.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,222,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,9,9,0,0,0.0,1,1,1,1,1,1,1,1,41,1,1,1,1,1,1,2.264426004244456,10.282191780821918,43,408,0.2232810787213843,0.9948623980875331,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46476407,36256278,0.97,0.68,0.0,27,27,1,1,1.29093,103.84029,2,1.0,0.0,1.0,370.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,9,9,0,0,0.0,1,1,1,1,1,1,1,1,41,1,1,1,1,1,1,2.4184801907764166,10.282191780821918,48,408,0.4812679585606612,1.213046200223363,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46491972,33096269,1.0,1.0,1.0,14,20,1,1,1.29404,103.82651,2,1.0,1.0,1.0,130.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,28,58,87,362,7,0,0,92,0,0,0.0,4.29,4.86,3.71,5.0,5.0,4.71,4.57,0,11,1,10,0,0.12,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,3.9806765137578672,10.391780821917807,34,368,0.8016691413474997,1.2642960891397736,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46589101,238891646,1.0,0.68,0.0,135,144,1,1,1.33596,103.74445,6,2.0,3.0,3.0,500.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,28,58,88,363,0,0,0,93,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,135,134,1,0,0.0,1,1,1,1,1,1,1,1,23,1,1,1,1,1,1,14.18315385010934,6.67945205479452,44,332,0.39406328744305413,0.2742045134813837,4.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46589304,376693750,0.97,0.68,0.0,2,2,1,1,1.30449,103.76522,7,2.0,3.0,4.0,351.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,0,0,0,270,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,2,2,0,0,0.0,1,1,1,1,1,1,1,1,40,1,1,1,1,1,1,10.870161261004846,4.8493150684931505,48,270,1.181589659274709,1.1605028027707607,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46590239,376700307,0.8,1.0,0.0,6,6,1,1,1.29869,103.76417,3,1.0,1.0,1.0,475.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,22,50,80,322,0,0,0,85,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,6,6,0,0,0.0,1,1,1,1,1,1,1,1,37,1,1,1,1,1,1,10.864771241150441,4.8493150684931505,41,500,1.8300421821401223,1.8022663768152583,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46590765,376700307,0.8,1.0,0.0,6,6,1,1,1.30016,103.76376,5,2.0,2.0,2.0,671.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,24,48,78,320,0,0,0,83,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,6,6,0,0,0.0,1,1,1,1,1,1,1,1,32,1,1,1,1,1,1,10.936452144523773,4.8493150684931505,41,500,1.6706551582366345,1.6402472746767578,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46591065,376700307,0.8,1.0,0.0,6,6,1,1,1.29995,103.76604,5,2.0,2.0,2.0,503.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,23,57,0,0,0,26,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,6,6,0,0,0.0,1,1,1,1,1,1,1,1,38,1,1,1,1,1,1,10.68273960104451,4.8493150684931505,50,500,1.6890464721049447,1.6716334598700406,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46605955,376700307,0.8,1.0,0.0,6,6,1,1,1.29996,103.76571,5,2.0,2.0,2.0,536.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,26,268,2,2,0,31,0,24,12864.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,6,6,0,0,0.4,0,0,0,0,0,0,0,0,38,1,1,1,1,1,1,10.719068980954768,4.8493150684931505,45,500,1.6862839829651703,1.6669796985587821,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46606151,376700307,0.8,1.0,0.0,6,6,1,1,1.29834,103.76583,3,1.0,1.0,1.0,356.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,23,57,0,0,0,26,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,6,6,0,0,0.0,1,1,1,1,1,1,1,1,38,1,1,1,1,1,1,10.67642283650574,4.8493150684931505,47,500,1.866784286974829,1.8475970006753866,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46606472,376700307,0.8,1.0,0.0,6,6,1,1,1.29869,103.76415,2,1.0,1.0,1.0,380.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0,0,26,268,0,0,0,31,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,6,6,0,0,0.0,1,1,1,1,1,1,1,1,37,1,1,1,1,1,1,10.866967190070698,4.8493150684931505,32,458,1.8301814804120355,1.8023024509476222,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46669109,238891646,1.0,0.68,0.0,135,144,1,1,1.351,103.81921,6,2.0,3.0,3.0,350.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,28,58,88,363,1,0,0,93,0,0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,0,135,134,1,0,0.02,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1,8.819005741641796,6.67945205479452,44,408,1.5683679471407042,3.2854560374183657,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46684451,156409670,0.33,0.11,0.0,289,545,1,1,1.33632,103.74319,5,2.0,3.0,3.0,310.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,120,119,1,0,0.0,1,1,1,1,1,1,1,1,39,1,1,1,1,1,1,14.327288227448063,7.926027397260274,35,350,0.36622192890860444,0.24500547409113155,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46685647,156409670,0.33,0.11,0.0,289,545,1,1,1.30987,103.7619,6,2.0,3.0,3.0,280.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,120,119,1,0,0.0,1,1,1,1,1,1,1,1,32,1,1,1,1,1,1,11.370790337237326,7.926027397260274,41,268,0.6886113039811941,0.6253181264478085,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46686166,138649185,0.74,0.12,0.0,517,885,1,1,1.32389,103.8475,4,1.0,2.0,2.0,425.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,22,52,82,357,10,2,0,87,2,24,10200.0,4.9,4.8,4.9,4.5,4.8,5.0,4.7,0,219,219,0,0,0.3,0,0,0,0,0,0,0,0,45,1,1,1,1,1,1,4.73537653257161,8.238356164383562,49,438,0.5603047229267909,2.540363365988656,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46686341,156409670,0.33,0.11,0.0,289,545,1,1,1.32417,103.84534,4,2.0,2.0,2.0,479.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,22,52,82,357,5,0,0,87,1,0,0.0,3.6,3.8,4.6,4.2,4.4,4.2,4.2,0,120,119,1,0,0.13,0,0,0,0,0,0,0,0,45,1,1,1,1,1,1,4.844323265413758,7.926027397260274,49,321,0.44753889519110607,2.455899376665182,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46698429,138649185,0.74,0.12,0.0,517,885,1,1,1.30919,103.76177,6,2.0,3.0,4.0,339.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,29,59,89,364,2,0,0,94,0,0,0.0,5.0,4.5,4.5,4.0,5.0,4.5,4.5,0,219,219,0,0,0.04,0,0,0,0,0,0,0,0,43,1,1,1,1,1,1,11.365437873844545,8.238356164383562,41,354,0.7608583297598519,0.6996951998707149,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46698961,138649185,0.74,0.12,0.0,517,885,1,1,1.3349,103.74079,5,2.0,3.0,3.0,340.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,29,59,89,364,1,0,0,94,0,0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,0,219,219,0,0,0.04,0,0,0,0,0,0,0,0,41,1,1,1,1,1,1,14.507913542644452,8.238356164383562,35,350,0.25575919739625985,0.2347086881244717,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46783606,151196270,0.5,0.22,0.0,66,158,1,1,1.312089897842965,103.8596133788359,5,2.0,3.0,3.0,330.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,1.0,0,15,45,320,0,0,0,50,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,65,16,49,0,0.0,1,1,1,1,1,1,1,1,16,1,0,0,1,1,1,3.192457231656483,8.03013698630137,39,493,0.41332371888969366,1.516710570960324,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46803536,8978331,0.0,0.0,0.0,11,17,1,1,1.28091,103.85189,2,1.0,1.0,1.0,94.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,28,58,88,363,0,0,0,93,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,11,0,11,0,0.0,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1.0177667376832467,12.027397260273972,36,561,0.19405996186136742,0.907763932020774,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46884510,151196270,0.5,0.22,0.0,66,158,1,1,1.2839,103.83286,1,1.0,0.0,1.0,168.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,1.0,0,0,0,112,0,0,0,0,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,65,16,49,0,0.0,1,1,1,1,1,1,1,1,17,1,0,0,1,1,1,3.0953892214752736,8.03013698630137,39,368,0.5183974843678548,2.0557712214804105,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46931963,151196270,0.5,0.22,0.0,66,158,1,1,1.28302,103.82934,2,1.0,0.0,2.0,192.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,65,16,49,0,0.0,1,1,1,1,1,1,1,1,11,1,0,0,1,1,1,3.486454451400133,8.03013698630137,44,370,0.402317068443619,2.2243580638604064,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
